code,current,name,gender,function,category,organisation_code,organisation,organisation_long,disciplines,birth_date
1941151,TRUE,BLATT Scott,Male,Judge,J,UCI,UCI,Union Cycliste Internationale,['Cycling BMX Freestyle'],
1941720,TRUE,JAZBINSEK Marko,Male,Judge,J,SLO,Slovenia,Slovenia,['Skateboarding'],
1941779,TRUE,DILLEWAARD Dave,Male,Judge,J,AUS,Australia,Australia,['Cycling BMX Freestyle'],
1941791,TRUE,CLEWORTH David,Male,Head Judge,J,GBR,Great Britain,Great Britain,['Cycling BMX Freestyle'],
1942348,TRUE,NIEVAS Alhambra,Female,Referee,J,ESP,Spain,Spain,['Rugby Sevens'],
1942350,TRUE,BLANCO Juan Cruz,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942353,TRUE,VENTER Wanri,Female,Umpire,J,RSA,South Africa,South Africa,['Hockey'],
1942354,TRUE,LEAL Adam,Male,Referee,J,GBR,Great Britain,Great Britain,['Rugby Sevens'],
1942356,TRUE,JUMA James,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942360,TRUE,JOUBERT Craig Paul,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942361,TRUE,MATTHEWS Fran,Female,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942363,TRUE,JOHNSTON Matthew,Male,Referee,J,AUS,Australia,Australia,['Rugby Sevens'],
1942365,TRUE,MATSUO Amy,Female,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942367,TRUE,NOLAN Yvonne,Female,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942368,TRUE,FERGUSON Peter,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942369,TRUE,O'DWYER Carmel,Female,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942370,TRUE,DONAGHER Ronan,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942371,TRUE,O'BRIEN Paddy,Male,Referee,J,NZL,New Zealand,New Zealand,['Rugby Sevens'],
1942372,TRUE,QUINLAN Christopher,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942373,TRUE,KEANE David,Male,Referee,J,IRL,Ireland,Ireland,['Rugby Sevens'],
1942374,TRUE,TWOMEY Cian,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942375,TRUE,GNECCHI Gianluca,Male,Referee,J,ITA,Italy,Italy,['Rugby Sevens'],
1942376,TRUE,DICKENS Beth,Female,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942377,TRUE,ROZIER Jeremy,Male,Referee,J,FRA,France,France,['Rugby Sevens'],
1942378,TRUE,WARD David,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1942379,TRUE,ROKOVERENI Tevita,Male,Referee,J,FIJ,Fiji,Fiji,['Rugby Sevens'],
1942380,TRUE,McPHAIL James,Male,Referee,J,NED,Netherlands,Netherlands,['Rugby Sevens'],
1942972,TRUE,WANG Ziling,Female,Referee,J,CHN,China,People's Republic of China,['Volleyball'],
1943350,TRUE,HUGHES Christi,Female,Judge,J,GBR,Great Britain,Great Britain,['Cycling BMX Freestyle'],
1943476,TRUE,RAPAPORT Sean,Male,Umpire,J,RSA,South Africa,South Africa,['Hockey'],
1948013,TRUE,ROSTRON Annelize,Female,Umpire,J,RSA,South Africa,South Africa,['Hockey'],
1948034,TRUE,PRASAD Raghu,Male,Umpire,J,IND,India,India,['Hockey'],
1948172,TRUE,MIKHEYEV Yevgeniy,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1948315,TRUE,MOSTAFA Wael,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1948497,TRUE,NOUJAIM Rabah,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1948922,TRUE,PERALTA Carlos,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1949000,TRUE,PAEZ Kristian,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1949352,TRUE,JURGENS Axel,Male,Judge,J,ARG,Argentina,Argentina,['Cycling BMX Freestyle'],
1956115,TRUE,KACHINSKY Brian,Male,Judge,J,USA,United States,United States of America,['Cycling BMX Freestyle'],
1956714,TRUE,NOIROT Romuald,Male,Judge,J,FRA,France,France,['Cycling BMX Freestyle'],
1957925,TRUE,TOSI Fulvia,Female,Judge,J,ITA,Italy,Italy,['Cycling BMX Freestyle'],
1958435,TRUE,McGARRIGLE Ben,Male,Referee,J,IRL,Ireland,Ireland,['Boxing'],
1958462,TRUE,REESE Shawn,Male,Referee,J,USA,United States,United States of America,['Boxing'],
1958696,TRUE,ALTAYEV Alisher,Male,Referee,J,KAZ,Kazakhstan,Kazakhstan,['Boxing'],
1958816,TRUE,MOUHNI Abderrazzak,Male,Referee,J,FRA,France,France,['Boxing'],
1958835,TRUE,BABANLI Anar,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1958863,TRUE,FERREIRA Emanuel,Male,Referee,J,PUR,Puerto Rico,Puerto Rico,['Boxing'],
1958875,TRUE,PASTOR ARREAGA Emerson Alejandro,Male,Referee,J,GUA,Guatemala,Guatemala,['Boxing'],
1959180,TRUE,SCHNEIDER Jill,Female,Jury Member,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963610,TRUE,PRAKSCH Peter,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963689,TRUE,RENEAU Jenna,Female,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963755,TRUE,ROSSO Yohan,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963769,TRUE,SALINS Gatis,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963784,TRUE,VAZQUEZ Roberto,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963816,TRUE,VULIC Martin,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963832,TRUE,ZURAPOVIC Ademir,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963904,TRUE,MALO Maripier,Female,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1963920,TRUE,MAZZONI Manuel,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1969254,TRUE,LATOS Maria,Female,Referee,J,GER,Germany,Germany,['Rugby Sevens'],
1969255,TRUE,FERREIRA Morne,Male,Referee,J,RSA,South Africa,South Africa,['Rugby Sevens'],
1969256,TRUE,BREAKSPEAR Ben,Male,Referee,J,GBR,Great Britain,Great Britain,['Rugby Sevens'],
1969257,TRUE,DUARTE Paulo,Male,Referee,J,POR,Portugal,Portugal,['Rugby Sevens'],
1969258,TRUE,WAY Jordan,Male,Referee,J,AUS,Australia,Australia,['Rugby Sevens'],
1969260,TRUE,HOGAN Nick,Male,Referee,J,NZL,New Zealand,New Zealand,['Rugby Sevens'],
1969261,TRUE,RACACA Lavenia,Female,Referee,J,FIJ,Fiji,Fiji,['Rugby Sevens'],
1969262,TRUE,CARTER Jennifer,Female,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1969263,TRUE,COGGER-ORR Maggie,Female,Referee,J,NZL,New Zealand,New Zealand,['Rugby Sevens'],
1969264,TRUE,RODDEN Matt,Male,Referee,J,NZL,New Zealand,New Zealand,['Rugby Sevens'],
1969265,TRUE,SELWOOD George,Male,Referee,J,GBR,Great Britain,Great Britain,['Rugby Sevens'],
1969266,TRUE,LOPEZ Cisco,Male,Referee,J,USA,United States,United States of America,['Rugby Sevens'],
1969267,TRUE,KUWAI Ano,Female,Referee,J,JPN,Japan,Japan,['Rugby Sevens'],
1969268,TRUE,LOOK Michelle,Female,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1969271,TRUE,GONZALEZ Francisco,Male,Referee,J,URU,Uruguay,Uruguay,['Rugby Sevens'],
1969272,TRUE,WATTERS Phil,Male,Referee,J,GBR,Great Britain,Great Britain,['Rugby Sevens'],
1969273,TRUE,CHAUDHRY Talal-Azmat,Male,Referee,J,CAN,Canada,Canada,['Rugby Sevens'],
1969274,TRUE,CHAN Craig,Male,Referee,J,HKG,"Hong Kong, China","Hong Kong, China",['Rugby Sevens'],
1969278,TRUE,BROWN Finlay,Male,Referee,J,GBR,Great Britain,Great Britain,['Rugby Sevens'],
1969280,TRUE,ROCHE Kat,Female,Referee,J,USA,United States,United States of America,['Rugby Sevens'],
1969282,TRUE,ARCHER Jamie,Male,Referee,J,WR,World Rugby,World Rugby,['Rugby Sevens'],
1969286,TRUE,JACOBS Aj,Male,Referee,J,RSA,South Africa,South Africa,['Rugby Sevens'],
1972217,TRUE,GURBANALIYEV Emil,Male,Referee,J,AZE,Azerbaijan,Azerbaijan,['Boxing'],
1972380,TRUE,MILAN PONCE Juan,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1978063,TRUE,RAMOS Armando,Male,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1978746,TRUE,JULIEN Chantal,Female,Referee,J,FIBA,FIBA,International Basketball Federation,['Basketball'],
1979320,TRUE,PALVANOV Alisher,Male,Referee,J,UZB,Uzbekistan,Uzbekistan,['Boxing'],
1979476,TRUE,MUHIDDINOV Mansur,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1979504,TRUE,DROZ Nicolas,Male,Judge,J,FRA,France,France,['Skateboarding'],
1979546,TRUE,JUMANIYAZOV Bahodir,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1984366,TRUE,KEANE Reuben,Male,Referee,J,AUS,Australia,Australia,['Rugby Sevens'],
1984367,TRUE,MILLER Tyler,Female,Referee,J,AUS,Australia,Australia,['Rugby Sevens'],
1986901,TRUE,LEE Jaewook,Male,Referee,J,WT,World Taekwondo,World Taekwondo,['Taekwondo'],
1988167,TRUE,MGBILITY,Male,Head Judge,J,SVK,Slovakia,Slovakia,['Breaking'],
1990684,TRUE,CHIAMPAS George,Male,Referee,J,USA,United States,United States of America,['Football'],
1990685,TRUE,DUEHMERT Katharina,Female,Referee,J,GER,Germany,Germany,['Football'],
1990686,TRUE,FEKE Penateti,Female,Referee,J,TGA,Tonga,Tonga,['Football'],
1990687,TRUE,FUSTAGNO Fiorella,Female,Referee,J,ITA,Italy,Italy,['Football'],
1990688,TRUE,TERRA Tadeu,Male,Referee,J,BRA,Brazil,Brazil,['Football'],
1990690,TRUE,BILLINGHAM Johsan,Male,Referee,J,GBR,Great Britain,Great Britain,['Football'],
1990691,TRUE,BOYCE Steve,Male,Referee,J,GBR,Great Britain,Great Britain,['Football'],
1990692,TRUE,CARPINTEIRO ZIMMERMANN Philip,Male,Referee,J,GER,Germany,Germany,['Football'],
1990693,TRUE,DEAN Pauline,Female,Referee,J,NZL,New Zealand,New Zealand,['Football'],
1990695,TRUE,ARAUJO Joao,Male,Referee,J,POR,Portugal,Portugal,['Football'],
1990697,TRUE,FOFI Lorenzo,Male,Referee,J,ITA,Italy,Italy,['Football'],
1990698,TRUE,HAMARSHA Zeina,Female,Referee,J,JOR,Jordan,Jordan,['Football'],
1990700,TRUE,ILIC James,Male,Referee,J,AUS,Australia,Australia,['Football'],
1990702,TRUE,LEE Jae,Male,Referee,J,KOR,Korea,Republic of Korea,['Football'],
1990703,TRUE,LENA Felix,Male,Referee,J,USA,United States,United States of America,['Football'],
1990704,TRUE,MACLEAN John,Male,Referee,J,GBR,Great Britain,Great Britain,['Football'],
1990705,TRUE,MATEOS Andres,Male,Referee,J,ESP,Spain,Spain,['Football'],
1990706,TRUE,MERZOUK Mehdi,Male,Referee,J,FRA,France,France,['Football'],
1990707,TRUE,PATEL Sameer,Male,Referee,J,GBR,Great Britain,Great Britain,['Football'],
1990710,TRUE,SCHEPERBOER Coen,Male,Referee,J,NED,Netherlands,Netherlands,['Football'],
1990711,TRUE,SHENOUDA Emad,Male,Referee,J,CAN,Canada,Canada,['Football'],
1990714,TRUE,TOBIAS Guillermo,Male,Referee,J,URU,Uruguay,Uruguay,['Football'],
1990715,TRUE,UCHIDA Shintaro,Male,Referee,J,JPN,Japan,Japan,['Football'],
1990716,TRUE,VELASQUEZ Pedro,Male,Referee,J,GUA,Guatemala,Guatemala,['Football'],
1990717,TRUE,WEILER Richard,Male,Referee,J,GER,Germany,Germany,['Football'],
1990718,TRUE,TAVARES Eduardo,Male,Referee,J,POR,Portugal,Portugal,['Football'],
1990719,TRUE,DAI Jessie,Female,Referee,J,CHN,China,People's Republic of China,['Football'],
1990720,TRUE,LUZANOV Pavel,Male,Referee,J,KGZ,Kyrgyzstan,Kyrgyzstan,['Football'],
1990721,TRUE,NASSAR Khaled,Male,Referee,J,EGY,Egypt,Egypt,['Football'],
1990736,TRUE,DACOSTA Latoya,Female,Referee,J,JAM,Jamaica,Jamaica,['Football'],
1990795,TRUE,MUKAI Naoko,Female,Judge,J,FIG,FIG,International Gymnastics Federation,"['Artistic Gymnastics', 'Rhythmic Gymnastics', 'Trampoline Gymnastics']",
1990866,TRUE,CACHEMAILLE Celine,Female,Judge,J,FIG,FIG,International Gymnastics Federation,"['Artistic Gymnastics', 'Rhythmic Gymnastics', 'Trampoline Gymnastics']",
1990867,TRUE,DETRAZ Stephane,Male,Judge,J,FIG,FIG,International Gymnastics Federation,"['Artistic Gymnastics', 'Rhythmic Gymnastics', 'Trampoline Gymnastics']",
1990868,TRUE,MARTINET Sylvie,Female,Judge,J,FIG,FIG,International Gymnastics Federation,"['Artistic Gymnastics', 'Rhythmic Gymnastics', 'Trampoline Gymnastics']",
1990869,TRUE,VINAGRE Rui,Male,Judge,J,FIG,FIG,International Gymnastics Federation,"['Artistic Gymnastics', 'Rhythmic Gymnastics', 'Trampoline Gymnastics']",
1990870,TRUE,TERRIER Zina,Female,Judge,J,FIG,FIG,International Gymnastics Federation,"['Artistic Gymnastics', 'Rhythmic Gymnastics', 'Trampoline Gymnastics']",
1991692,TRUE,SEN Levent,Male,Referee,J,TUR,Türkiye,Türkiye,['Wrestling'],
1991697,TRUE,HALAWA Sherif,Male,Referee,J,EGY,Egypt,Egypt,['Wrestling'],
1991704,TRUE,TRAI Belkacem,Male,Referee,J,ALG,Algeria,Algeria,['Wrestling'],
1993466,TRUE,BASTIAN Beatrice,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993467,TRUE,BECKLES James,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993468,TRUE,BILETSKYI Igor,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993469,TRUE,CELEA Cristian-Georgica,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993470,TRUE,COBZAC Ramona Manuela,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993544,TRUE,SANKO Barbara,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993545,TRUE,FISCHER Angelika,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993546,TRUE,DREKE Erich,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993547,TRUE,EMERY Doug,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993548,TRUE,MORLEY Ray,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993549,TRUE,SALVO Hernan,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993550,TRUE,SANCHEZ Armando,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993551,TRUE,SANTI Bernardino,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993552,TRUE,SCAPPA Chiara,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993553,TRUE,SHEVELOVA Olha,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993554,TRUE,SHTYFURA Polina,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993555,TRUE,SOTO Andrews L,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993556,TRUE,TRIKALIOTIS Panagiotis,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993557,TRUE,VILLARREAL Angel Luis,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993558,TRUE,WONG William Alexander,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1993629,TRUE,DAWANI Nadin,Female,Referee,J,WT,World Taekwondo,World Taekwondo,['Taekwondo'],
1994107,TRUE,RAVEL Stephanie,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1994108,TRUE,MENARA Mario,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1994109,TRUE,HADJRI Mokhtar,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1994110,TRUE,GOSSELIN Severine,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1994111,TRUE,SILBERMANN Philippe,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1994112,TRUE,OUBAALI S Mail,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
1994151,TRUE,GUILLEMOT Vincent,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994152,TRUE,LEFORT Yohan,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994153,TRUE,CASTAGNO Frederic,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994154,TRUE,GRUMEL Nicolas,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994155,TRUE,RICHEL Marie,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994156,TRUE,VINCENT Tatiana,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994157,TRUE,PRUDHOMME Eddy,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994158,TRUE,LAMY Jacques,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994159,TRUE,RENAULT Romain,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994160,TRUE,de la CROIX Marie Laure,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994161,TRUE,NOUVEL Jerome,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994162,TRUE,BENRHAZAL Mohamed,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994163,TRUE,SMITS Nathalie,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994164,TRUE,CARON Christophe,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994165,TRUE,FERRIER Eduardo,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994166,TRUE,EL MEDIOUNI Najet,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994167,TRUE,VAILLANT Patrice,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994168,TRUE,CALLIGARIS Laurent,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994169,TRUE,CALLIGARIS Florian,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994170,TRUE,VERCHERE Thomas,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994171,TRUE,THOMAZO Alann,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994172,TRUE,LEIDWANGER Stephane,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994173,TRUE,BOBIN Thierry,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994174,TRUE,SOBOLEWSKI Detlef,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994175,TRUE,VERNET Gauthier,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994177,TRUE,DAVID Audrey,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994178,TRUE,PICARD Sylvie,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994179,TRUE,GRALL LEMAITRE Flore,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994180,TRUE,ALMEIDA Manuel,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994181,TRUE,COQUIN Johann,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994182,TRUE,GANDON Maxime,Male,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994183,TRUE,CAPLIEZ Virginie,Female,Referee,J,IHF,IHF,International Handball Federation,['Handball'],
1994510,TRUE,ABUJABER Iman,Female,Referee,J,PLE,Palestine,Palestine,['Football'],
1995222,TRUE,MEARY Aurelia,Female,Referee,J,FRA,France,France,['3x3 Basketball'],
1995226,TRUE,BOIRE Elise,Female,Referee,J,FRA,France,France,['3x3 Basketball'],
1995228,TRUE,BOUTONNET Gregoire,Male,Referee,J,FRA,France,France,['3x3 Basketball'],
1995229,TRUE,PREL Nicolas,Male,Referee,J,FRA,France,France,['3x3 Basketball'],
1995231,TRUE,TAEYE Corinne,Female,Referee,J,FRA,France,France,['3x3 Basketball'],
1995232,TRUE,FAYS Francois,Male,Referee,J,FRA,France,France,['3x3 Basketball'],
1995233,TRUE,FOREST Alexis,Male,Referee,J,FRA,France,France,['3x3 Basketball'],
1995236,TRUE,MECHIN Celine,Female,Referee,J,FRA,France,France,['3x3 Basketball'],
1995237,TRUE,SEVAUX Arnaud,Male,Referee,J,FRA,France,France,['3x3 Basketball'],
1995239,TRUE,CORTINOVIS BEGLOT Chloe,Female,Referee,J,FRA,France,France,['3x3 Basketball'],
1995240,TRUE,HENON Sandrine,Female,Referee,J,FRA,France,France,['3x3 Basketball'],
1995244,TRUE,FRANCOIS Cedric,Male,Referee,J,FRA,France,France,['3x3 Basketball'],
1997639,TRUE,FROST,Female,Judge B,J,GER,Germany,Germany,['Breaking'],
1997650,TRUE,DOM-K,Male,Judge H,J,FRA,France,France,['Breaking'],
1997675,TRUE,JESS,Female,Judge E,J,ESP,Spain,Spain,['Breaking'],
1997676,TRUE,INTACT,Male,Judge I,J,UKR,Ukraine,Ukraine,['Breaking'],
1998243,TRUE,MIGAZ,Male,Judge D,J,BRA,Brazil,Brazil,['Breaking'],
2003348,TRUE,VIRUS,Male,Judge G,J,KOR,Korea,Republic of Korea,['Breaking'],
2005147,TRUE,ABATTI Ramon,Male,Referee,J,BRA,Brazil,Brazil,['Football'],
2005151,TRUE,AL NAQBI Adel,Male,Referee,J,UAE,UA Emirates,United Arab Emirates,['Football'],
2005153,TRUE,ALVES Edina,Female,Referee,J,BRA,Brazil,Brazil,['Football'],
2005159,TRUE,BEIDA Dahane,Male,Referee,J,MTN,Mauritania,Mauritania,['Football'],
2005161,TRUE,BERNATSKAIA Veronika,Female,Referee,J,KGZ,Kyrgyzstan,Kyrgyzstan,['Football'],
2005166,TRUE,CALDERAS Emikar,Female,Referee,J,VEN,Venezuela,Venezuela,['Football'],
2005170,TRUE,CVETKOVIC Jelena,Female,Referee,J,SRB,Serbia,Serbia,['Football'],
2005179,TRUE,ESKAS Espen,Male,Referee,J,NOR,Norway,Norway,['Football'],
2005180,TRUE,FALCON Yael,Male,Referee,J,ARG,Argentina,Argentina,['Football'],
2005181,TRUE,FERNANDEZ Anahi,Female,Referee,J,URU,Uruguay,Uruguay,['Football'],
2005182,TRUE,FISCHER Drew,Male,Referee,J,CAN,Canada,Canada,['Football'],
2005183,TRUE,GARCIA Katia,Female,Referee,J,MEX,Mexico,Mexico,['Football'],
2005188,TRUE,KARBOUBI Bouchra,Female,Referee,J,MAR,Morocco,Morocco,['Football'],
2005189,TRUE,KAWANA-WAUGH Campbell-Kirk,Male,Referee,J,NZL,New Zealand,New Zealand,['Football'],
2005190,TRUE,KIM Yujeong,Female,Referee,J,KOR,Korea,Republic of Korea,['Football'],
2005191,TRUE,KLARLUND Frida,Female,Referee,J,DEN,Denmark,Denmark,['Football'],
2005193,TRUE,LETEXIER Francois,Male,Referee,J,FRA,France,France,['Football'],
2005195,TRUE,MARTINEZ Said,Male,Referee,J,HON,Honduras,Honduras,['Football'],
2005200,TRUE,NYBERG Glenn,Male,Referee,J,SWE,Sweden,Sweden,['Football'],
2005201,TRUE,OLOFSSON Tess,Female,Referee,J,SWE,Sweden,Sweden,['Football'],
2005206,TRUE,PENSO Tori,Female,Referee,J,USA,United States,United States of America,['Football'],
2005218,TRUE,WELCH Rebecca,Female,Referee,J,GBR,Great Britain,Great Britain,['Football'],
2005219,TRUE,YAMASHITA Yoshimi,Female,Referee,J,JPN,Japan,Japan,['Football'],
2005674,TRUE,LAUKKANEN Anna,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005675,TRUE,WILSON Rosalind,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005676,TRUE,MACDIARMADA Diarmuid,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005677,TRUE,NORFORD Micky,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005678,TRUE,PENA CLEMENTE Felix Francisco,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005679,TRUE,BLANCHARD Edward,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005680,TRUE,BOBINAS Vilmantas,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005681,TRUE,CALO-OY Mark,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005682,TRUE,CANNELL Geoffrey,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005683,TRUE,DAHLEN Geir,Male,Referee,J,NOR,Norway,Norway,['Boxing'],
2005684,TRUE,BEKI Piroska,Female,Referee,J,HUN,Hungary,Hungary,['Boxing'],
2005685,TRUE,DUNAR Cem,Male,Referee,J,NED,Netherlands,Netherlands,['Boxing'],
2005686,TRUE,FALORNI Paola,Female,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005687,TRUE,FRANCHI Carlo,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005688,TRUE,GASPAR Antonin,Male,Referee,J,CZE,Czechia,Czechia,['Boxing'],
2005690,TRUE,HANEVICS Leonids,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005691,TRUE,KOPKE Susann,Female,Referee,J,GER,Germany,Germany,['Boxing'],
2005692,TRUE,LYUBARSKYY Yuriy,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005693,TRUE,MELISS Dmitri,Male,Referee,J,EST,Estonia,Estonia,['Boxing'],
2005694,TRUE,MIETLA Kazimierz,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005695,TRUE,OLANDER Mats,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
2005696,TRUE,PAVLOV Pavel,Male,Referee,J,BUL,Bulgaria,Bulgaria,['Boxing'],
2005697,TRUE,PETERSON Wade,Male,Referee,J,CAN,Canada,Canada,['Boxing'],
2005698,TRUE,PETERSON Jakov,Male,Referee,J,EST,Estonia,Estonia,['Boxing'],
2005699,TRUE,POPOV Ivan,Male,Judge,J,PBU,PBU,Paris 2024 Boxing Unit,['Boxing'],
